-5.56610328e+00,5.28627316e+00,3
6.64456172e+00,-9.64148174e+00,0
-5.25869640e+00,6.26943127e+00,3
-5.83178182e-01,-6.61019033e+00,2
2.40646283e+00,4.80478485e+00,1
-5.41918144e+00,-8.54198453e+00,4
6.80964509e+00,-9.23872790e+00,0
2.27149188e+00,6.31825694e+00,1
3.94265598e+00,6.37341563e+00,1
9.37950662e-01,-6.37859213e+00,2
-6.85667908e+00,5.41998533e+00,3
2.86590068e+00,4.98010256e+00,1
5.37837154e+00,-1.00657484e+01,0
2.45922669e-01,-5.89334863e+00,2
3.07543379e+00,4.60331623e+00,1
-5.72335840e+00,6.34841371e+00,3
3.15796733e+00,3.31747294e+00,1
-6.04677590e+00,-7.97913426e+00,4
-7.11933920e+00,4.97456689e+00,3
-7.16912584e+00,-8.29870613e+00,4
-6.74668755e+00,-6.31755113e+00,4
-7.14778583e+00,-7.57760673e+00,4
6.16898583e-01,-6.17756890e+00,2
4.16118309e+00,5.11632452e+00,1
-4.88064634e+00,6.21037476e+00,3
3.16491823e-01,-4.56170259e+00,2
4.50350360e+00,-9.11520958e+00,0
3.89014626e+00,5.15872503e+00,1
-6.00246332e+00,-8.57775249e+00,4
5.55955036e+00,-8.38221714e+00,0
2.08850954e+00,5.57809992e+00,1
1.64235649e+00,3.61838009e+00,1
-5.24650322e+00,4.41951229e+00,3
-7.00900597e+00,6.39196608e+00,3
-5.42751292e+00,5.00701117e+00,3
6.13324332e+00,-1.03722299e+01,0
-6.00934191e+00,5.37242703e+00,3
6.66261819e+00,-7.11963593e+00,0
2.34976347e+00,5.64022326e+00,1
5.19423061e+00,-1.00866899e+01,0
1.36795963e+00,-5.37940031e+00,2
-6.98969169e+00,4.09495509e+00,3
4.48697951e+00,-1.00742982e+01,0
-6.31581310e+00,7.20061976e+00,3
6.53412110e+00,-9.34041704e+00,0
-5.46880916e+00,5.81982465e+00,3
2.21200675e+00,-5.75055421e+00,2
5.49188696e-01,-5.96399264e+00,2
4.71934142e+00,-9.03829618e+00,0
-6.18228514e+00,5.12813368e+00,3
-5.87763123e+00,-8.94149366e+00,4
1.73225492e+00,4.92248315e+00,1
4.22207475e-01,-5.20999783e+00,2
-2.51492095e-02,-5.35703315e+00,2
-2.27669871e-01,-5.59954292e+00,2
4.28442199e+00,5.21541692e+00,1
-5.50047406e+00,5.40580704e+00,3
-8.82853768e+00,-7.97641388e+00,4
3.32662701e+00,2.79946902e+00,1
6.18669661e-01,-5.52849563e+00,2
-5.63941533e+00,2.69914514e+00,3
-3.83385701e+00,4.75852496e+00,3
-5.82521358e+00,6.32864505e+00,3
5.67102739e+00,-9.76225984e+00,0
5.35287501e+00,3.87255552e+00,1
-5.37681965e-02,-7.06160956e+00,2
5.13042901e+00,-8.73675240e+00,0
4.28981065e+00,-9.44982413e+00,0
2.64760254e-02,-4.03841208e+00,2
-7.49659478e+00,-9.61341939e+00,4
4.78645026e+00,-9.27113049e+00,0
5.08727262e+00,-9.27279108e+00,0
-5.09193123e+00,-8.63147597e+00,4
-6.45519132e+00,4.06683784e+00,3
-6.22564947e+00,-1.01277976e+01,4
2.74176617e+00,6.38814196e+00,1
-6.39355583e+00,-7.39968903e+00,4
-6.70249363e+00,6.49218808e+00,3
3.56552873e+00,4.98710035e+00,1
3.11132994e+00,4.19373446e+00,1
1.66639614e+00,4.71854403e+00,1
-5.57261376e+00,-8.31313895e+00,4
3.06969069e+00,4.39996079e+00,1
2.09804703e+00,4.61590652e+00,1
5.88730132e+00,-8.92258700e+00,0
1.63940857e-01,-4.96083200e+00,2
-5.66134570e+00,4.70395486e+00,3
-5.28418779e+00,4.18581155e+00,3
-7.19520636e+00,4.82515334e+00,3
-6.19326448e+00,7.04076139e+00,3
-6.78798994e+00,5.89746265e+00,3
2.64549755e-02,-4.95828262e+00,2
-1.37888512e+00,-5.00393024e+00,2
-7.68048999e+00,-9.25834575e+00,4
-6.69100406e+00,6.63346759e+00,3
2.27750981e-01,-4.19114434e+00,2
1.61490138e+00,-4.78063789e+00,2
1.03802056e+00,5.41101493e+00,1
2.00094126e+00,5.08188973e+00,1
5.64367801e+00,-1.15793548e+01,0
3.13535025e+00,3.75622212e+00,1
3.08456711e+00,5.26388809e+00,1
2.43300840e+00,4.28102101e+00,1
3.46764997e+00,4.48293691e+00,1
5.82662285e+00,-9.92259335e+00,0
5.05541628e-01,-4.95322239e+00,2
3.43243603e+00,4.94215065e+00,1
3.17615388e+00,6.17042825e+00,1
2.04934569e+00,4.61289145e+00,1
-3.93070470e+00,6.12232261e+00,3
3.88774735e+00,5.98436062e+00,1
-6.85902209e+00,-1.01500903e+01,4
-7.17001855e+00,-7.39556680e+00,4
2.64182533e+00,-5.43962159e+00,2
-8.12281002e+00,-7.75605807e+00,4
-5.52467276e+00,4.97594678e+00,3
6.08664442e+00,-9.93583290e+00,0
3.29321920e+00,3.90750994e+00,1
-8.00126122e+00,3.91375212e+00,3
-5.57489156e+00,-7.44834798e+00,4
-6.31621048e+00,-6.11461228e+00,4
3.42958656e+00,4.24667843e+00,1
1.83745619e+00,5.18652838e+00,1
3.55733230e+00,3.58925512e+00,1
-2.83417772e-01,-5.31194480e+00,2
-6.93904227e+00,3.30960051e+00,3
5.18940868e+00,-9.52767586e+00,0
-1.44561296e+00,-5.40935878e+00,2
1.38893855e-01,-5.55406427e+00,2
3.10915000e+00,4.93815977e+00,1
2.89909105e+00,4.86019692e+00,1
4.00553235e+00,-1.02639078e+01,0
-7.92359288e+00,4.49310203e+00,3
5.40833701e-01,-6.01694228e+00,2
-1.40940197e-01,-5.54294822e+00,2
-6.94961102e+00,-6.79250631e+00,4
-4.65675668e-01,-4.96779854e+00,2
-6.14809129e+00,-8.57252583e+00,4
1.46931121e+00,5.18591679e+00,1
5.69946219e+00,-1.12035318e+01,0
3.17723618e+00,5.78034501e+00,1
-3.23426110e+00,-4.04135610e+00,2
-5.55572657e+00,6.18752027e+00,3
7.83073847e+00,-1.03243178e+01,0
-6.92587566e+00,-7.84916593e+00,4
-7.82545251e+00,-1.02411789e+01,4
-7.66216642e+00,-7.20536479e+00,4
-8.00843385e+00,-9.60644639e+00,4
-1.01444640e+00,-4.01808768e+00,2
-6.51658818e+00,-8.34000648e+00,4
-6.19816924e+00,-8.54853600e+00,4
5.06391368e+00,-9.70686670e+00,0
-6.16709159e+00,-8.54263934e+00,4
-6.05239702e+00,-7.58375768e+00,4
1.27155230e-01,-4.14527795e+00,2
-3.52223246e-01,-6.16983282e+00,2
-6.53816295e+00,4.93959634e+00,3
-6.58839033e+00,5.39807069e+00,3
-6.35725391e+00,-8.03502380e+00,4
1.66824835e+00,5.56753074e+00,1
-2.21381807e-01,-4.70936946e+00,2
-3.69808376e-01,-4.76688811e+00,2
9.97980636e-01,-6.30695672e+00,2
2.54039111e+00,4.68583184e+00,1
2.90078206e+00,5.22525631e+00,1
-5.42476467e+00,5.09340077e+00,3
-7.12531326e+00,-8.59224754e+00,4
-6.34506545e+00,-8.10694824e+00,4
-5.84631352e+00,-9.90183638e+00,4
-4.93140656e+00,3.87282519e+00,3
-4.94162188e+00,4.67203688e+00,3
1.03737808e+00,5.22087574e+00,1
-6.35099725e+00,-7.70718902e+00,4
-6.02993360e+00,-6.65786163e+00,4
-7.14920323e+00,-7.92344149e+00,4
5.75876281e+00,-8.44998784e+00,0
-5.65016468e+00,5.42439896e+00,3
8.91460677e-01,-6.07695431e+00,2
5.69248303e+00,-7.19999368e+00,0
6.76633918e+00,-9.55565130e+00,0
-8.61658957e-01,-4.91087786e+00,2
2.50888941e+00,3.82726539e+00,1
5.34529068e+00,-1.01142571e+01,0
-6.64384668e+00,5.49454516e+00,3
-8.00271411e-01,-4.37982517e+00,2
-8.02584685e+00,4.56978195e+00,3
5.03543068e+00,-8.32978728e+00,0
1.17304317e+00,-4.53350756e+00,2
-6.84225004e+00,-8.16146541e+00,4
2.69877229e+00,7.17704409e+00,1
-6.81461098e+00,-8.24137150e+00,4
3.36086942e+00,3.44300893e+00,1
5.65504300e+00,-9.13982340e+00,0
-6.96112852e+00,-8.77356805e+00,4
-6.94548297e+00,-8.79208561e+00,4
5.36450084e+00,-1.03388540e+01,0
-6.23284524e+00,3.46387840e+00,3
4.85329950e+00,-1.09054086e+01,0
6.13837188e+00,-8.66669186e+00,0
7.08312949e+00,-8.91707140e+00,0
-6.02709086e-01,-6.46507243e+00,2
-2.46994648e-01,-6.37948947e+00,2
5.96029767e+00,-8.84098661e+00,0
-4.96762375e-01,-5.68308679e+00,2
1.78950371e+00,6.13412922e+00,1
-6.35456806e+00,3.92167843e+00,3
5.74576929e+00,-9.12405811e+00,0
-5.70685088e+00,-9.12867895e+00,4
2.86238454e+00,5.02085234e+00,1
1.15805824e+00,-7.27023209e+00,2
4.34671548e+00,-9.70803084e+00,0
5.80416595e+00,-7.97055304e+00,0
2.04518892e+00,-6.09425362e+00,2
-7.12005971e+00,-8.16551011e+00,4
3.75678063e-03,-5.87064308e+00,2
-7.93017468e+00,-7.73785521e+00,4
4.62182172e+00,-9.79765865e+00,0
-6.75720323e+00,-7.05769617e+00,4
5.36056502e+00,-1.17166731e+01,0
7.55236745e-01,-5.99179151e+00,2
-7.35927250e+00,-7.43946247e+00,4
8.94887881e-01,-5.26882232e+00,2
1.98674908e+00,5.52402158e+00,1
3.68694933e+00,4.00587983e+00,1
5.99156553e+00,-9.73238127e+00,0
-6.69832844e+00,-9.45404597e+00,4
4.38128033e+00,-1.03829698e+01,0
3.82965363e+00,5.58535992e+00,1
-1.04808622e-01,-6.02584354e+00,2
2.86553754e+00,5.41152804e+00,1
-2.54956604e-01,-5.43391272e+00,2
2.05865985e+00,5.81315943e+00,1
1.40939397e+00,-4.12192046e+00,2
-7.12982155e-01,-6.16308440e+00,2
-8.30186067e+00,-8.33676722e+00,4
5.43070430e+00,-9.75956122e+00,0
8.83624560e-01,-6.50107330e+00,2
-1.71030567e+00,-4.82735889e+00,2
3.75819177e+00,5.33301672e+00,1
-7.03190277e+00,-8.36201746e+00,4
-1.15361396e+00,-7.36142526e+00,2
7.41179861e+00,-8.13779541e+00,0
-4.94671678e+00,-8.58444370e+00,4
-8.57369767e-01,-6.33253831e+00,2
4.90082557e-01,-6.88194292e+00,2
-7.00800113e+00,-7.59075309e+00,4
3.91809138e+00,-8.96436035e+00,0
7.54850892e-01,-6.40037476e+00,2
-6.14018562e+00,-9.02268286e+00,4
-5.22367217e-01,-6.25568753e+00,2
-5.10963141e+00,6.59315173e+00,3
-6.26913492e+00,7.08060207e+00,3
-7.19746037e+00,5.65034692e+00,3
7.41149746e+00,-7.84014686e+00,0
5.37758235e+00,-9.19161980e+00,0
-5.13225054e+00,6.20986874e+00,3
5.97484093e+00,-8.98176196e+00,0
-7.18733496e+00,-9.46813709e+00,4
3.86128145e+00,4.73033226e+00,1
5.74116664e+00,-7.11730996e+00,0
2.87023692e+00,4.72079720e+00,1
3.44868458e+00,-1.13283333e+01,0
-5.55365462e+00,-8.25446864e+00,4
4.20057688e+00,-9.80675415e+00,0
5.31414039e+00,-9.94714146e+00,0
-6.60705788e+00,6.21981028e+00,3
-5.93280633e+00,3.97259672e+00,3
2.63658216e+00,4.12906140e+00,1
5.93712728e+00,-9.17066337e+00,0
5.11358411e+00,-9.93384293e+00,0
4.29593758e+00,-1.15262607e+01,0
5.13878345e+00,-1.09442716e+01,0
-5.16376493e+00,-8.77346014e+00,4
-4.78638893e-01,-5.01637115e+00,2
6.47259572e+00,-1.10035170e+01,0
2.73728410e+00,4.80967228e+00,1
5.15909568e+00,-1.01342700e+01,0
1.81544218e+00,4.61179956e+00,1
-6.64364169e+00,-9.35754594e+00,4
-4.23349713e+00,5.13659102e+00,3
-8.05835557e+00,-8.14822084e+00,4
-6.99019901e+00,-9.20052981e+00,4
4.71361343e+00,-9.84582049e+00,0
-6.21082357e+00,-7.79666876e+00,4
-6.65868860e+00,6.42867435e+00,3
-7.49758708e+00,5.68826319e+00,3
-6.50835001e+00,-8.01792578e+00,4
-7.38867029e+00,-7.86192288e+00,4
-5.19837655e+00,4.98541541e+00,3
-7.67628176e+00,-6.85640537e+00,4
5.52556208e+00,-8.18696464e+00,0
-6.26150878e+00,5.77248671e+00,3
-7.58677252e+00,-7.36903317e+00,4
-1.37720123e+00,-4.44453876e+00,2
-5.10453104e+00,-8.37553730e+00,4
6.55010412e+00,-7.91233880e+00,0
6.25341149e+00,-1.15394731e+01,0
5.70058565e+00,-1.00998709e+01,0
4.46134719e+00,-8.55668693e+00,0
6.77096229e+00,-9.09144570e+00,0
-1.29887528e+00,-4.74919102e+00,2
-3.88677220e+00,5.15738935e+00,3
2.82192540e+00,5.29118882e+00,1
1.15788902e+00,4.43735912e+00,1
2.10945903e+00,5.83090641e+00,1
-4.73847365e+00,4.06451842e+00,3
-5.88101773e+00,6.64425077e+00,3
4.98738663e+00,-9.44385684e+00,0
4.94431973e+00,-9.49537340e+00,0
-8.13557949e+00,-1.01551986e+01,4
-6.46288046e+00,-7.63252694e+00,4
-1.90783249e-02,-6.41031391e+00,2
-6.06566534e+00,3.64316624e+00,3
-4.54071175e-01,-5.55491674e+00,2
-1.46097822e+00,-6.76756395e+00,2
2.83686895e+00,5.80559014e+00,1
7.82111653e+00,-8.66750208e+00,0
3.42826466e+00,5.85556334e+00,1
-6.90341892e+00,-9.37973559e+00,4
6.91094987e+00,-1.06647659e+01,0
-6.11534771e+00,4.54637692e+00,3
-6.93238266e+00,5.16960174e+00,3
-6.65959704e+00,5.93910771e+00,3
6.26863760e+00,-9.38138022e+00,0
-6.69075021e+00,-9.17559684e+00,4
1.68923657e+00,5.38861037e+00,1
2.20156462e+00,5.32555406e+00,1
-5.43399425e+00,-7.54979646e+00,4
-5.91259784e+00,5.83619619e+00,3
5.71935359e+00,-1.00557683e+01,0
3.55873956e+00,5.24047234e+00,1
-1.61824057e+00,-5.97279780e+00,2
-5.18468009e-01,-5.59704863e+00,2
6.73488595e+00,-9.38994773e+00,0
-6.93686295e+00,-9.69461736e+00,4
-7.77370935e+00,-8.99054357e+00,4
-7.56377699e+00,5.66850622e+00,3
-7.44619397e+00,-8.85850527e+00,4
3.65956252e+00,5.00430502e+00,1
-7.77106413e+00,4.33681253e+00,3
-7.32269416e+00,-7.37117787e+00,4
-4.15336571e-01,-3.94385831e+00,2
-9.43284458e+00,-9.05458202e+00,4
-6.27639561e+00,-8.27017125e+00,4
4.88653379e+00,-8.87680099e+00,0
-7.65157934e+00,-7.55315852e+00,4
6.37353894e+00,-1.06072717e+01,0
-7.08376716e+00,-8.16543645e+00,4
6.55246046e-01,5.51661836e+00,1
-4.58163162e-01,-6.25948292e+00,2
-6.23706321e+00,5.33526041e+00,3
-3.84314596e+00,4.50797046e+00,3
-7.17343803e+00,4.40281792e+00,3
-7.89195168e+00,-7.74103597e+00,4
3.77410090e+00,5.34820020e+00,1
-6.16936363e+00,5.70359945e+00,3
-5.00108852e+00,5.25628014e+00,3
3.13130954e+00,-1.07808903e+01,0
4.94680982e-01,-4.97057807e+00,2
3.40347215e+00,3.27767616e+00,1
5.55912116e+00,-1.00611030e+01,0
-6.19483629e+00,3.31896885e+00,3
2.74624771e+00,6.14981006e+00,1
-6.01769948e+00,5.36698577e+00,3
7.65146250e+00,-9.46777959e+00,0
5.19646622e+00,-1.07145122e+01,0
-6.16860980e+00,4.91752530e+00,3
-2.46384686e-01,-6.68327159e+00,2
-4.76692208e+00,5.09106126e+00,3
3.71534167e+00,-8.97266370e+00,0
-5.36700177e+00,5.38575374e+00,3
-1.02249224e+00,-6.18640856e+00,2
-5.97049778e+00,-8.08363931e+00,4
-6.33340078e+00,5.02369294e+00,3
6.52654224e+00,-9.02060849e+00,0
-1.20871412e+00,-5.65319980e+00,2
-4.73025555e+00,7.87319172e+00,3
-6.24817867e+00,4.91592989e+00,3
3.63067594e+00,5.79129833e+00,1
-6.18971976e+00,5.22853743e+00,3
-5.47057563e+00,4.04114657e+00,3
2.50656401e+00,5.24565007e+00,1
4.57526874e+00,5.25568304e+00,1
2.69906123e+00,4.00637198e+00,1
-9.05199194e+00,-8.19832326e+00,4
-1.20819769e+00,-4.76287968e+00,2
1.90637145e-01,-6.87718127e+00,2
1.85059710e+00,3.38952589e+00,1
-6.56535074e+00,4.75483234e+00,3
-4.39128955e-01,-5.75154236e+00,2
1.71943228e+00,5.56411824e+00,1
-9.21311156e-01,-6.08096043e+00,2
6.74018967e-01,-6.10905481e+00,2
-7.93464093e-01,-5.02327835e+00,2
-4.89739640e+00,-8.08378146e+00,4
3.57022738e+00,-9.80773471e+00,0
5.02068334e+00,-8.80318582e+00,0
5.15516488e+00,-8.97175683e+00,0
-1.79765900e-01,-5.53939515e+00,2
-5.64761528e+00,-7.78215750e+00,4
-7.94537243e+00,-6.72818379e+00,4
3.65303883e+00,2.58050564e+00,1
6.44892897e+00,-9.41815075e+00,0
3.29191362e+00,5.45331195e+00,1
-6.87144999e+00,-6.97832388e+00,4
-7.27551134e+00,-6.12210518e+00,4
6.43327400e+00,-9.87938702e+00,0
-5.47277461e+00,-7.92232734e+00,4
-6.14710269e+00,6.70384757e+00,3
5.85943906e+00,-8.38192364e+00,0
5.33062039e-01,-4.87661612e+00,2
1.51530201e+00,-6.19575474e+00,2
-6.30551329e+00,-8.07648813e+00,4
-6.88074941e+00,-9.23659166e+00,4
1.23066582e+00,3.36722729e+00,1
-6.52013726e+00,4.39970243e+00,3
-8.15417848e+00,-7.59905465e+00,4
8.34658718e-01,-7.60185896e+00,2
